Subject,Block,Condition,Optode,NonFiniteSampleCount,NonPositiveSampleCount,BaselineCV730,BaselineCV850,AmbientToSignalRatio,AmbientCorrelation730,AmbientCorrelation850,MotionCandidateFraction,MathematicallyValidChannel
6,5,1,14,0,0,0.000542202988295357,0.00175320052278539,0.0681141495227074,-0.288936549402117,0.46899312281762,0,1
6,5,1,15,0,0,0.00147413713877208,0.00209630647549933,0.100382002939945,0.880699578340852,0.864470710889594,0,1
6,5,1,16,0,0,0.000620064199433765,0.00086228670636159,0.10112467195619,0.111585877777081,0.291801782673667,0,1
6,6,1,1,0,0,0.00087322415542885,0.0043703510331724,0.137036647326628,-0.00680294628075928,-0.537418234877144,0,1
6,6,1,2,0,0,0.000902975497826795,0.00393421296749443,0.128429862004172,0.722038865996233,-0.317561686130063,0,1
6,6,1,3,0,0,0.00128844147712878,0.00422029278820996,0.150180637211286,0.810097668606621,0.194658623121633,0,1
6,6,1,4,0,0,0.000578329667927683,0.0024966619163041,0.0877553599069371,-0.244032903289172,-0.530989401372767,0,1
6,6,1,5,0,0,0.000508760408885431,0.00109200354683987,0.114833022313348,0.293304705723178,-0.397681598891781,0,1
6,6,1,6,0,0,0.000271559740977411,0.000985347015555169,0.0958691000277988,-0.24050324288743,-0.56802908021135,0,1
6,6,1,7,0,0,0.000586808725668408,0.00199644878770672,0.0928982797790623,0.24696885941813,-0.262262021052893,0,1
6,6,1,8,0,0,0.00024237927326927,0.000298918964438333,0.112608187264106,0.593150019437726,-0.108430947340852,0,1
6,6,1,9,0,0,0.000485446461278447,0.00219421530900729,0.145826464565605,0.798987473220349,-0.21864108131232,0,1
6,6,1,10,0,0,0.000280394654305516,0.000551494157797568,0.0869401865347934,0.79708289400415,-0.00433469753933569,0,1
6,6,1,11,0,0,0.00010497370644104,0.00179498863207674,0.138199911865461,0.933409518934517,0.418157693064168,0,1
6,6,1,12,0,0,0.000500616649702276,0.00127863532269089,0.089233389473695,0.750668552515558,0.166247362941166,0,1
6,6,1,13,0,0,0.000194272142970345,0.00178177376134743,0.128671712285488,0.904821577124853,0.264148043851441,0,1
6,6,1,14,0,0,0.0008207179686517,0.00173768221483784,0.0687296720267033,0.428093321069857,-0.217128974929209,0,1
6,6,1,15,0,0,0.000186288700987697,0.00184257383234674,0.0981214166038711,0.71837002199217,-0.300940396416182,0,1
6,6,1,16,0,0,0.000156118410654761,0.00182961968559249,0.0985644249221575,0.778608898794311,-0.196588947620876,0,1
6,7,2,1,0,0,0.00209718717041294,0.00542151632567346,0.143567124651896,0.795703380049007,0.759525583515359,0,1
6,7,2,2,0,0,0.000649344958014468,0.00196387495345476,0.159139049876933,0.889125538986548,0.852333504673918,0,1
6,7,2,3,0,0,0.00348451801473122,0.00628720709782687,0.153471242525602,0.873903409133801,0.74597869568371,0,1
6,7,2,4,0,0,0.000705225697398584,0.0012777684119397,0.0945726480975219,0.42721205805387,0.596531370799929,0,1
6,7,2,5,0,0,0.00157613725325263,0.00419072195617883,0.127934024622034,0.842668536723447,0.660663171192302,0,1
6,7,2,6,0,0,0.000866460037279369,0.00147492159404286,0.100290231579682,0.730977272667225,0.784648490353822,0,1
6,7,2,7,0,0,0.00230262358495985,0.00273339835820037,0.105370707201199,-0.318703685716817,0.134182408036055,0,1
6,7,2,8,0,0,0.000740698243047246,0.0028134002178723,0.128909870975379,0.757267787386099,0.516416919508507,0,1
6,7,2,9,0,0,0.000876640647545166,0.00369794713218452,0.146529447891698,0.682802957034066,0.340965695336675,0,1
6,7,2,10,0,0,0.000825121984288962,0.00204082744409338,0.0972405719557451,0.755817884858541,0.578076262710889,0,1
6,7,2,11,0,0,0.000970352591320247,0.00276506056697298,0.147741387616576,0.90334153754374,0.514324971842323,0,1
6,7,2,12,0,0,0.00151772081048255,0.00165626914963205,0.0858623905885624,0.780363434024813,0.613347200676262,0,1
6,7,2,13,0,0,0.00105607731803536,0.00224732843101942,0.136497634219586,0.970471732902036,0.845695812876834,0,1
6,7,2,14,0,0,0.000924715186574278,0.00330447761444102,0.0651080439555286,0.44588072055813,0.396560447184534,0,1
6,7,2,15,0,0,0.000653686695503458,0.00196272501955051,0.0982059846651921,0.6532802243772,0.700391145382687,0,1
6,7,2,16,0,0,0.000334588746809468,0.00281483631836809,0.0993649131760344,0.654726009586096,0.664909370244976,0,1
6,8,2,1,0,0,0.00103223706480177,0.000190174408961144,0.14073530202224,0.453370317467276,0.408614485494075,0,1
6,8,2,2,0,0,0.00125587778339343,0.000616653723140077,0.151388604059125,0.90952379702053,0.753053125411279,0,1
6,8,2,3,0,0,0.000865079350127968,0.000322753927024881,0.155013592499061,0.878619991185411,0.675996642398586,0,1
6,8,2,4,0,0,0.000797824935518185,0.00159232710678355,0.0917135851960032,0.417214950361625,0.563558427646069,0,1
6,8,2,5,0,0,0.00021758748653118,0.000906545420017709,0.123275183220127,0.824814392296795,0.682993695129233,0,1
6,8,2,6,0,0,0.000615248429097647,0.00169236294854637,0.0979869436860089,0.553802275259477,0.609751030323344,0,1
6,8,2,7,0,0,0.000905305826381171,0.000545333998073381,0.0989435853292222,-0.0777157540201004,-0.282757482419128,0,1
6,8,2,8,0,0,9.64635956197005e-05,0.000876865902477928,0.123365847793586,0.840986673555351,0.725737456905338,0,1
6,8,2,9,0,0,0.00155635671515654,0.00159436096044309,0.146806575571685,0.731204704721917,0.524137803656184,0,1
6,8,2,10,0,0,0.00125259290565644,0.00125808755336562,0.0946929472499163,0.73740458492195,0.660176080736544,0,1
6,8,2,11,0,0,0.0010145207919159,0.00161899843942044,0.146768801313789,0.921358115084594,0.675856010449496,0,1
6,8,2,12,0,0,0.000743169997945897,0.00242959828286464,0.0874772436208328,0.581753237782886,0.643292475672007,0,1
6,8,2,13,0,0,0.00025685241113932,0.000976891840219457,0.139480099294143,0.918404355017021,0.774089726283904,0,1
6,8,2,14,0,0,0.000321361556842543,0.00160901299839668,0.0681996926797455,0.696587384892199,0.651045166585274,0,1
6,8,2,15,0,0,0.000535254387361654,0.000536096664441952,0.100747888805458,0.590786824117496,0.534218732708771,0,1
6,8,2,16,0,0,0.000854547775530134,0.000279025269890291,0.101277955174688,0.627545087291063,0.548286532401547,0,1
6,9,2,1,0,0,0.000786785489387079,7.01161822786257e-05,0.143367907946347,0.737842946166868,0.563399068235956,0,1
6,9,2,2,0,0,0.000957392948534556,0.00035071943395003,0.149997408394357,0.935488278275837,0.710318861367668,0,1
6,9,2,3,0,0,0.000826554360755464,0.00105495309646095,0.162318485386186,0.864428446897511,0.693129887178297,0,1
6,9,2,4,0,0,0.000966176925058966,0.000661142148736918,0.09308679684679,0.391331507968412,0.229494157161828,0,1
6,9,2,5,0,0,0.00092416969808584,0.00288745542145514,0.12540849784998,0.73823624758752,0.659192163503541,0,1
6,9,2,6,0,0,0.000385351540134349,0.00192541014286592,0.101554375224687,0.434647625989542,0.48959358562402,0,1
6,9,2,7,0,0,0.00393901568478388,0.0048065515007551,0.0979729836891251,-0.313602907683903,0.234874697363819,0,1
6,9,2,8,0,0,0.0013498920585347,0.00256930193575325,0.124456668858216,0.788047529955262,0.778751181237498,0,1
6,9,2,9,0,0,0.00261169748252627,0.00296574648920561,0.150249929785613,0.340998475263923,0.772520150594491,0,1
6,9,2,10,0,0,0.00084302573453461,0.00171449269451785,0.0948521914953514,0.584065583821591,0.77474494500747,0,1
6,9,2,11,0,0,0.000274265207131694,0.000658908628979704,0.149677595418138,0.626959997511156,0.813940897333699,0,1
6,9,2,12,0,0,0.000484598115498024,0.00167591268055996,0.090563657673072,0.138932853107245,0.525212517370404,0,1
6,9,2,13,0,0,0.00143412028729521,0.000702909124603429,0.139560480037119,0.566037573946557,0.602466232967658,0,1
6,9,2,14,0,0,0.00116550207297729,0.00142846110156667,0.0700165249946752,0.259708426337035,0.370341422535096,0,1
6,9,2,15,0,0,0.00126385830364737,0.00111723590980611,0.100435821628025,0.414160381613926,0.654095539112311,0,1
6,9,2,16,0,0,0.000380119990154049,0.000650852176933546,0.101297590813424,0.288771505161071,0.703974441738811,0,1
6,10,3,1,0,0,0.00153181539987468,0.00173702445382001,0.13898913489475,0.839342881345193,0.859761540432204,0,1
6,10,3,2,0,0,0.0016039149424696,0.00300163634829555,0.163575106521822,0.93606925223113,0.956583007161249,0,1
6,10,3,3,0,0,0.00171847767212254,0.0016873026117545,0.147247451139809,0.854480600434199,0.80959694883167,0,1
6,10,3,4,0,0,0.00311673756643271,0.00232847271835368,0.0959158058984109,0.682558311425491,0.729644554688596,0,1
6,10,3,5,0,0,0.000770141036294235,0.00347366284307175,0.128747131336086,0.849251840160849,0.845188576269581,0,1
6,10,3,6,0,0,0.00274581671335562,0.00461272646225666,0.101100177455131,0.925978498643086,0.917065781782473,0,1
6,10,3,7,0,0,0.000635098194465449,0.00326879725829045,0.111432131461005,0.703974406757977,0.667103876087087,0,1
6,10,3,8,0,0,0.00244791121594427,0.00476644775302166,0.136025064357147,0.146440738214934,0.213037648182752,0,1
6,10,3,9,0,0,0.00597752720499342,0.0101130433735326,0.148789756604962,0.954552027882772,0.950211843053051,0,1
6,10,3,10,0,0,0.00460745754956058,0.00930303838807743,0.100354546449722,0.719400568043108,0.727535648189627,0,1
6,10,3,11,0,0,0.000945188826597891,0.00324066137889023,0.146951366990314,0.183618065385223,0.109705012729325,0,1
6,10,3,12,0,0,0.00500346707960659,0.0101821088101242,0.0860287839836732,0.634391241669949,0.796123122780699,0,1
6,10,3,13,0,0,0.000428354811785528,0.00163960244470527,0.131444431611442,0.0234395139255412,-0.13578476055983,0,1
6,10,3,14,0,0,0.00153680433201082,0.00339764383486423,0.0632029752748058,0.0279895870055832,0.465593131040279,0,1
6,10,3,15,0,0,0.000530012734463257,0.00236517393985706,0.0970360279112054,NaN,NaN,0,1
6,10,3,16,0,0,0.00136924566987013,0.000528901615619955,0.0983069151520569,0.188811837050102,0.112023876186623,0,1
6,11,3,1,0,0,0.00289960693945686,0.00341518159598934,0.138240321755767,0.247868498034415,0.147513979301414,0,1
6,11,3,2,0,0,0.00165672625999899,0.00134920473709466,0.130364869867735,0.447287917031821,0.0387296315255226,0,1
6,11,3,3,0,0,0.00225816820276233,0.0024088978895177,0.145871352296641,0.0752493814799614,-0.0609541759083042,0,1
6,11,3,4,0,0,0.00391030022021152,0.00442419845058949,0.0892232666779054,0.3927769761459,0.318414412111181,0,1
6,11,3,5,0,0,0.00194711532057607,0.00199634801650653,0.11269515792226,0.00164739282949223,-0.100071502639207,0,1
6,11,3,6,0,0,0.00347133888621206,0.00401447355448883,0.0950617548264546,0.34616252201296,0.343986366626865,0,1
6,11,3,7,0,0,0.00204830130752179,0.00181592722120876,0.0925882662592237,0.0509828165312951,0.0913298458748122,0,1
6,11,3,8,0,0,0.00253698439890989,0.0028600450820272,0.112149843006307,0.433935307419747,0.465203499432123,0,1
6,11,3,9,0,0,0.00386262509300394,0.00432216758609022,0.143129985103431,0.364307623658253,0.00978370794221013,0,1
6,11,3,10,0,0,0.00376268349860851,0.00499109044704849,0.0862002178772232,0.477190648131575,0.359637166137228,0,1
6,11,3,11,0,0,0.00330754535295741,0.00332955851771779,0.134456022046988,0.181199351885836,-0.111883260677751,0,1
6,11,3,12,0,0,0.0047936247047873,0.00623741824152571,0.0869526786924787,0.515329300007531,0.410742081594548,0,1
6,11,3,13,0,0,0.0015793885392704,0.00191668988938184,0.126770270694171,0.243350126622622,-0.123965462941758,0,1
6,11,3,14,0,0,0.00280415170080476,0.00458637773552341,0.0674284669958288,0.0496829721913724,0.140273918622583,0,1
6,11,3,15,0,0,0.00175184661379925,0.00321624047067728,0.0979936857181297,0.0489100750057137,0.122806512570515,0,1
6,11,3,16,0,0,0.00164207971044927,0.00317708089815869,0.0983548518070591,0.198509580102327,0.224225712069435,0,1
6,12,3,1,0,0,0.00351870936799176,0.00639850176564703,0.139267639630771,0.884132258067723,0.556578266607452,0,1
6,12,3,2,0,0,0.00208839044775013,0.00329086405887567,0.133282806084803,0.976157916833107,0.667298811102557,0,1
6,12,3,3,0,0,0.00248502735846071,0.00529304681796977,0.154317515734134,0.96124501616844,0.775026775537871,0,1
6,12,3,4,0,0,0.00177624520312785,0.00304829836261999,0.089630723520705,0.462207447220888,-0.383804193921767,0,1
6,12,3,5,0,0,0.00296475732402608,0.00530867983823221,0.116348961098925,0.962481503300243,0.846657988372472,0,1
6,12,3,6,0,0,0.00291601685377845,0.0047414855164544,0.0970531063510877,0.903743999028813,0.168436949468508,0,1
6,12,3,7,0,0,0.0028001628016914,0.00488916661379938,0.0916199740157587,0.967442208797491,0.959891866537511,0,1
6,12,3,8,0,0,0.00339321503984235,0.00514680752246318,0.114277038249431,0.968047311916545,0.705460791214626,0,1
6,12,3,9,0,0,0.0043696006259165,0.00692872496637933,0.147037482347416,0.953880551737381,0.925957827846624,0,1
6,12,3,10,0,0,0.00369193450834264,0.00624319280392492,0.0887590649037293,0.946031574268024,0.846219559924136,0,1
6,12,3,11,0,0,0.00225780787932771,0.00496001364979227,0.14144192628422,0.953133935163651,0.852855578277666,0,1
6,12,3,12,0,0,0.00407559731553979,0.00676768361228987,0.0906841339830004,0.849698657165154,0.41704343156924,0,1
6,12,3,13,0,0,0.00215708943485442,0.00498716075735947,0.131110601784034,0.92460820267933,0.833324281014432,0,1
6,12,3,14,0,0,0.00409339419989633,0.00747546784707773,0.0693601642878196,0.75483790477694,0.295763329385209,0,1
6,12,3,15,0,0,0.00327272556950447,0.00731404322504534,0.0988057689286366,0.831620450687616,0.750103095832624,0,1
6,12,3,16,0,0,0.00324028997877167,0.00616652725306646,0.100065275018167,0.872032101048122,0.628009136113446,0,1
8,4,1,1,0,0,0.00046800439322175,0.00111771981171239,0.252504748891318,0.228718341658508,0.269816345378886,0,1
8,4,1,2,0,0,0.00110748877907125,0.00228208229597501,0.106079632512366,0.38259314810347,0.095691475779271,0,1
8,4,1,3,0,0,0.000526688758176046,0.00103667807124389,0.0641954542870568,0.432749875816664,0.445509188691333,0,1
8,4,1,4,0,0,0.000874883969963731,0.00185321195394514,0.0639401966313647,0.160915534574252,0.0854695359153569,0,1
8,4,1,5,0,0,0.00112388810520347,0.00230772221394131,0.0651846184994513,0.0487139847164084,0.356207154234551,0,1
8,4,1,6,0,0,0.000820347839794651,0.0016987588772967,0.0872288141225304,0.134591140429319,0.160520294036347,0,1
8,4,1,7,0,0,0.00129918261074409,0.00213172446740331,0.126955274554953,-0.138117053981563,0.257151676515408,0.0234375,1
8,4,1,8,0,0,0.00101446737228626,0.00161560162530505,0.134641760380693,0.731559091474102,0.963134111214856,0,1
8,4,1,9,0,0,0.00151709075777536,0.00161875621630624,0.112528729556256,0.434621660026774,0.532159392220507,0,1
8,4,1,10,0,0,0.0011771450676268,0.00141320942533962,0.229983285504086,0.799260214723277,0.912694412915606,0,1
8,4,1,11,0,0,0.00263187953742149,0.00252619607346556,0.109933688144524,0.855381427693921,0.855571772252883,0,1
8,4,1,12,0,0,0.00135577072423906,0.00168755067513304,0.24473391024136,0.592629048926114,0.688263590075265,0,1
8,4,1,13,0,0,0.00223425680576964,0.00238177344302553,0.08534965529291,0.147532199140303,0.281859215889542,0,1
8,4,1,14,0,0,0.00180926474510118,0.00224028011059673,0.077321786226635,0.676471297415113,0.608937582295207,0,1
8,4,1,15,0,0,0.00150308270480726,0.00176691267907207,0.0947714753034484,0.350181731941058,0.736164321319484,0,1
8,4,1,16,0,0,0.000854634462779674,0.0013623259680475,0.111852373134584,0.205796260184536,0.342185101865381,0,1
8,5,1,1,0,0,0.00223781989149266,0.00526106609320945,0.243776022053657,0.244989555354646,0.237081504969068,0,1
8,5,1,2,0,0,0.00259169004242057,0.00553289494872497,0.108527434544226,0.417041702656689,0.38810067649629,0.0390625,1
8,5,1,3,0,0,0.0024749137299946,0.00499741918125806,0.0677889074466461,0.646700567108332,0.525067525193582,0,1
8,5,1,4,0,0,0.00175108544688177,0.00382376308725393,0.0657884502232102,0.513808704319224,0.384707002104266,0,1
8,5,1,5,0,0,0.00288329204591267,0.00445696151567916,0.0671486711890369,0.342361704106643,0.462983902505633,0,1
8,5,1,6,0,0,0.00302223886897477,0.00442966997625632,0.0890091615801732,0.407661229866747,0.359868957013182,0,1
8,5,1,7,0,0,0.00389604117882846,0.00590737506505209,0.129865779083585,0.62833958950967,0.592311372551546,0.0625,1
8,5,1,8,0,0,0.00403019951439729,0.00599895001944469,0.137483742437649,0.483984461167503,0.539072063896539,0.0625,1
8,5,1,9,0,0,0.00379754796829212,0.0049430191008355,0.110697843948861,0.463814701935174,0.421191781321503,0.015625,1
8,5,1,10,0,0,0.00494182582502089,0.0071927082106866,0.227826230678998,0.416376739441941,0.510787432371186,0.0625,1
8,5,1,11,0,0,0.00313683374519483,0.00485107193266612,0.110415322225985,0.373746712808604,0.394487122717213,0.015625,1
8,5,1,12,0,0,0.0045704102630162,0.00700036582261006,0.235821975211728,0.356752410532171,0.387802725847456,0.0234375,1
8,5,1,13,0,0,0.00256237092943368,0.00544744908214963,0.0845221156275447,0.490145007215365,0.423357939857092,0,1
8,5,1,14,0,0,0.00296822701101951,0.00591091527969154,0.0774315229039883,0.183449803970389,0.160533145942581,0,1
8,5,1,15,0,0,0.00351089785967902,0.00647953479009724,0.0954323012593909,0.306900381098848,0.131833658229546,0,1
8,5,1,16,0,0,0.00434247644909545,0.00803152787763062,0.107000879669646,0.30314558648714,0.248127090366204,0,1
8,6,1,1,0,0,0.000763859536243028,0.00392633629757574,0.241387586620335,-0.00446545510455968,-0.0626763941669551,0,1
8,6,1,2,0,0,0.0010009591122057,0.005766159083652,0.110297596949548,0.888396992036034,0.820841289480427,0,1
8,6,1,3,0,0,0.000410326032720392,0.00342685530617191,0.0691552377305678,0.00864728783710801,-0.29416280824828,0,1
8,6,1,4,0,0,0.000386401264236441,0.00355711094779125,0.0676863451961787,0.885099897352697,0.628251816916616,0,1
8,6,1,5,0,0,0.000909511410022973,0.00414772387794373,0.0666769782933242,-0.514058960856595,-0.164916071893929,0,1
8,6,1,6,0,0,0.000880614097055709,0.00404584423355792,0.0902868354286919,0.725108180602341,0.242590482206523,0,1
8,6,1,7,0,0,0.00126711568832475,0.00574734204546879,0.129812030904135,-0.277094928197014,-0.462037044779858,0,1
8,6,1,8,0,0,0.00142628637562956,0.00505475707140531,0.140271791464609,0.781484829710888,0.834759944154871,0,1
8,6,1,9,0,0,0.00107205237561625,0.00301739494009726,0.110192116442886,0.00206865490006721,-0.181641459934274,0,1
8,6,1,10,0,0,0.00124451953400079,0.0033752275764469,0.23126727406,0.713333098081228,0.717171885681687,0,1
8,6,1,11,0,0,0.0015388137580307,0.00341183044351397,0.107431749975174,0.385694388139406,0.0107589122536958,0,1
8,6,1,12,0,0,0.000761891859886574,0.00201665165053835,0.234599121097091,-0.00821070182972385,0.0138884751722698,0,1
8,6,1,13,0,0,0.00087090412013651,0.00330893580238345,0.0824971974696032,0.361975344295037,-0.352932489568035,0,1
8,6,1,14,0,0,0.000909209303722821,0.0020222320766992,0.0758395074680681,0.439998240315523,0.00181874063558214,0,1
8,6,1,15,0,0,0.000422331277264657,0.00232164678680388,0.0964795209377057,-0.232125455130526,0.344821576530839,0,1
8,6,1,16,0,0,0.00056105010449233,0.00252265563474492,0.105980370913324,-0.319631416785224,-0.366189668928903,0,1
8,7,2,1,0,0,0.00216373255943915,0.00234952188133068,0.249048108767135,0.166665933280919,0.0162634930956558,0,1
8,7,2,2,0,0,0.00480458235111343,0.00551011773458404,0.108950231884569,0.900261642952764,0.931937524476362,0,1
8,7,2,3,0,0,0.00193959105901016,0.00126325967771912,0.0659123963511101,0.29590714675051,0.307818499829002,0,1
8,7,2,4,0,0,0.00215178337266414,0.00227632134274603,0.0655287972874625,0.805240503745788,0.793991535432688,0,1
8,7,2,5,0,0,0.00181640338643955,0.0028043377470841,0.0662293138462254,0.621136933793822,0.614007768225841,0,1
8,7,2,6,0,0,0.00144249852070682,0.00278713733888202,0.0886933928487388,0.939474100178504,0.95885767918611,0,1
8,7,2,7,0,0,0.00308707665761294,0.00475584633914234,0.126574945918069,-0.0206066040819385,-0.028794178897766,0,1
8,7,2,8,0,0,0.00414785296696653,0.00557599172335194,0.135156206912372,0.915153449355064,0.950674962961879,0,1
8,7,2,9,0,0,0.0019332274394794,0.00296635421454394,0.109733024109425,0.228674625189255,0.185544457220808,0,1
8,7,2,10,0,0,0.00411269643559213,0.00571097004428283,0.225519356865333,0.94891729996591,0.954898830196762,0,1
8,7,2,11,0,0,0.00193923381454968,0.00180997753156421,0.109877679260916,0.500190488995082,0.512340205764478,0,1
8,7,2,12,0,0,0.000816465919320725,0.00196052147172564,0.238451688506745,0.939789011029245,0.932273070478651,0,1
8,7,2,13,0,0,0.000439264164822033,0.00139603970139761,0.0845105133769621,0.727008464551094,0.673322476211644,0,1
8,7,2,14,0,0,0.00130605285343997,0.000448925546837046,0.0787089647814447,0.815591954311804,0.891686366854177,0,1
8,7,2,15,0,0,0.000523464649296462,8.63881199189985e-05,0.0954815306189367,0.753744460007427,0.679817035107563,0,1
8,7,2,16,0,0,0.00040565694887559,0.0014909392967855,0.10783103143549,0.92282713889054,0.924306114117561,0,1
8,8,2,1,0,0,0.000887520030663193,0.00285864746535944,0.244019112938137,-0.343719267913391,-0.332853472690583,0,1
8,8,2,2,0,0,0.00292929129326491,0.0059253522887409,0.109031997200897,0.292107361350084,0.4015900312223,0,1
8,8,2,3,0,0,0.000662688835742188,0.00179780812662215,0.0683983109456097,-0.208329063194772,-0.0229328024870196,0,1
8,8,2,4,0,0,0.000762049954344911,0.000838479568068262,0.0668345579477703,0.187829470294157,0.281479114279874,0,1
8,8,2,5,0,0,0.00276471029929467,0.00559235969679942,0.0674458418790623,-0.0435363366667234,0.0951826451691311,0,1
8,8,2,6,0,0,0.000790769678805653,0.00145320987782408,0.0900481687828533,0.192617061996627,0.33078810053012,0,1
8,8,2,7,0,0,0.0027864339862318,0.00607438434303397,0.130757106992828,-0.329954687031335,-0.230764703167696,0,1
8,8,2,8,0,0,0.00209362710378182,0.00373585433044555,0.138899984280311,0.334250807096549,0.502908748644575,0,1
8,8,2,9,0,0,0.00219605929657631,0.00344130419442352,0.111275782626363,-0.0714505268376629,0.161163779529908,0,1
8,8,2,10,0,0,0.00145801450726269,0.00245513140499741,0.228570057975353,0.450251792385086,0.59244263967928,0,1
8,8,2,11,0,0,0.0036634121696042,0.00506100950441312,0.109996213568855,0.202276159615933,0.365922868247545,0,1
8,8,2,12,0,0,0.00153441713335162,0.00194946568257581,0.235490927161547,0.545431824978054,0.601236952625692,0,1
8,8,2,13,0,0,0.00105369126339386,0.00188940477085291,0.0850788069222283,-0.119484313847148,0.453352348997614,0,1
8,8,2,14,0,0,0.000908777656436735,0.000768411068066215,0.077692214378077,-0.298567190228903,0.503284307733871,0,1
8,8,2,15,0,0,0.00015380132999114,0.000334527159826827,0.0970031881544451,-0.489241710995079,0.578955643783716,0,1
8,8,2,16,0,0,0.0024204814379775,0.00355149750896116,0.108114214902117,-0.414517480061886,0.373729482667093,0,1
8,9,2,1,0,0,0.00335942488105107,0.00627506578617931,0.237413252260068,-0.106760404672318,-0.0120799703251625,0,1
8,9,2,2,0,0,0.00739399642033432,0.0103712938228406,0.109507775107919,0.50125566570901,0.243274600313601,0,1
8,9,2,3,0,0,0.00350521694439208,0.00598162200141112,0.0678957061752791,-0.155147557776191,-0.0178439654684848,0,1
8,9,2,4,0,0,0.00442518444287688,0.0071508974272415,0.0668894953946676,0.322315315063922,0.176339507825383,0,1
8,9,2,5,0,0,0.00171177527180767,0.00396026530563311,0.0669831370826824,0.331733284611829,0.303812830487819,0,1
8,9,2,6,0,0,0.00279631034508536,0.00531174566769384,0.0901401767150454,0.214938924293778,0.326879041875838,0,1
8,9,2,7,0,0,0.0031772265291887,0.00554280999488371,0.129884310826419,-0.112055927987613,-0.151801675773539,0.0078125,1
8,9,2,8,0,0,0.00363397559863231,0.00737103353961734,0.139387934552998,0.787776488672868,0.890294352887938,0,1
8,9,2,9,0,0,0.000255765906863345,0.00165206438545578,0.110557812276322,0.0990440721755697,0.018371356871905,0,1
8,9,2,10,0,0,0.00247433163111875,0.00489259226096133,0.229956805131922,0.752007171084427,0.823268524013008,0.03125,1
8,9,2,11,0,0,0.0021527638685395,0.0016103831368862,0.108329280636497,0.674570947569822,0.745076271579307,0,1
8,9,2,12,0,0,0.00140755942489114,0.00323396120644711,0.233468646733694,0.187669228830287,0.136991377557051,0,1
8,9,2,13,0,0,0.00123244727441487,0.00495810315429841,0.0842113083129718,0.51536629300598,0.50623785326103,0,1
8,9,2,14,0,0,0.0011905201982798,0.00517412136472328,0.0762642773092005,0.190182769478139,0.0322521125018647,0,1
8,9,2,15,0,0,0.00240868948851576,0.00589557976300172,0.0960610446798224,0.102308332481386,0.257021259557492,0,1
8,9,2,16,0,0,0.00400373308298009,0.00927145956251718,0.105549043216557,0.52172593419583,0.312353616921038,0,1
8,10,3,1,0,0,0.00121895092507833,0.00317353936674122,0.246586187212168,-0.0213371720584071,0.0485604013249938,0,1
8,10,3,2,0,0,0.00163069847706064,0.00407010269664101,0.104883573572291,0.67076178216712,0.812570567754357,0,1
8,10,3,3,0,0,0.00169226840963593,0.00351981890115785,0.062763679388821,-0.262795261252264,-0.297651153378166,0,1
8,10,3,4,0,0,0.0010149158491605,0.00306880756203843,0.0622608261095144,0.229991296863542,-0.693896804626971,0,1
8,10,3,5,0,0,0.00207958527959989,0.00423354012316745,0.0642430201838569,0.189377055755484,0.289547584922523,0,1
8,10,3,6,0,0,0.0018088693491416,0.00408619073966462,0.0863093962341169,0.137646367854327,-0.661150113923146,0,1
8,10,3,7,0,0,0.0025214523016282,0.00538035325957437,0.127732285489249,0.066748586892778,0.168409562290718,0.0390625,1
8,10,3,8,0,0,0.00224588226381345,0.0051274006647705,0.13437016019023,0.674585898616604,0.882553941203275,0.0078125,1
8,10,3,9,0,0,0.00187930712176264,0.00396830330971502,0.11415118671865,0.543988064051767,0.494298286894641,0,1
8,10,3,10,0,0,0.00237183871555797,0.00511339384964811,0.230477373058573,0.845251304373992,0.941056465665409,0.03125,1
8,10,3,11,0,0,0.00265708352472074,0.00488403490586369,0.11100771304986,0.335561862666821,0.190478963055676,0,1
8,10,3,12,0,0,0.00197318431489708,0.00416621462425652,0.248498707711349,0.401539723088358,0.0267378726740177,0,1
8,10,3,13,0,0,0.00170273521775478,0.0035431390205095,0.08694375780543,0.254180661623401,0.473542988380556,0,1
8,10,3,14,0,0,0.00123615114199828,0.0033927437835378,0.0765163419742904,-0.305231430728432,-0.348374521735444,0,1
8,10,3,15,0,0,0.00114039852618895,0.00235176919519873,0.0933634075300638,0.569014362208125,0.705253863578925,0,1
8,10,3,16,0,0,0.00119610507654265,0.00286478733670126,0.113074667220159,0.710705709954836,0.769645907640103,0,1
8,11,3,1,0,0,0.00308613137820895,0.00700648951743352,0.243896833180252,-0.384956047498134,-0.336521042190351,0,1
8,11,3,2,0,0,0.0046466115672967,0.00935920526531008,0.109412365659084,0.626831000082557,0.476240538635107,0,1
8,11,3,3,0,0,0.00268724477156088,0.00665637120791959,0.0683957976271087,-0.248450385812181,-0.285009049437964,0,1
8,11,3,4,0,0,0.00238804478279376,0.00620540630866529,0.0671488936818049,0.481138476845127,0.300763258873105,0,1
8,11,3,5,0,0,0.0055674445436286,0.00892924069199895,0.0682112365458415,-0.386084205159731,-0.413260743955406,0,1
8,11,3,6,0,0,0.00402666300473472,0.00638372585713351,0.0912358957071574,0.282857737799673,0.221973292933107,0,1
8,11,3,7,0,0,0.00734303809564452,0.0119202294058191,0.132498777030419,-0.0903585317420363,-0.237204291592947,0,1
8,11,3,8,0,0,0.00665175432500579,0.0100116721793998,0.140541678832721,0.59111095767799,0.565182864422567,0,1
